period,sex,age,initial_state,final_state,probability,mortality
2010,male,83,3,4,0.4368008049307673,0.2495340147153685
2010,male,84,3,4,0.45316661019872534,0.26051816127691496
2010,male,85,3,4,0.4687930980344323,0.27116057875169264
2010,male,86,3,4,0.4835164770479357,0.2813321191592988
2010,male,87,3,4,0.49717477804247345,0.290898299284562
2010,male,88,3,4,0.5096079172231605,0.2997199968749361
2010,male,89,3,4,0.520657094173856,0.30765405625067466
2010,male,90,3,4,0.5301635607088072,0.3145538392468794
2010,male,91,3,4,0.5379668472960996,0.32026979418014645
2010,male,92,3,4,0.5439025898661309,0.3246501572267385
2010,male,93,3,4,0.5478001671325302,0.32754194713166696
2010,male,94,3,4,0.5494804452761647,0.3287924652360975
2010,male,95,3,4,0.5487540429793769,0.3282515671617662
2010,male,96,3,4,0.5454206853164864,0.32577502665392644
2010,male,97,3,4,0.5392704160083883,0.3212293583310989
2010,male,98,3,4,0.5300876790016675,0.3144984894266589
2010,male,99,3,4,0.5176595336291382,0.3054926448403431
2010,male,100,3,4,0.5017894617596218,0.294159693528077
2010,male,101,3,4,0.48231822351256004,0.28049893920339497
2010,male,102,3,4,0.45915279870688497,0.26457685561772326
2010,male,103,3,4,0.4323033168903926,0.24654350947808046
2010,male,104,3,4,0.4019257351928391,0.22664738650007732
2010,male,105,3,4,0.36836477728537004,0.2052451807540705
2010,male,106,3,4,0.3321877362258307,0.18280218809998683
2010,male,107,3,4,0.2941964801749592,0.15987886598119627
2010,male,108,3,4,0.25540458917022124,0.13710057896080452
2010,male,109,3,4,0.21697133291968723,0.1151109295056737
2010,male,110,3,4,0.1800949575680677,0.09451391925003494
2010,male,111,3,4,0.14588191521860264,0.07581490772605659
2010,male,112,3,4,0.11522021717352661,0.05937266527786178
2010,male,113,3,4,0.08868741690915419,0.04537306601434832
2010,male,114,3,4,0.06651422911625088,0.033829326214178
2010,male,115,3,4,0.04860738939885648,0.024606432971211567
2010,male,116,3,4,0.034618279638001855,0.01746159344176368
2010,male,117,3,4,0.02403425906676727,0.012090216197231496
2010,male,118,3,4,0.01626968319895894,0.008168201356177018
2010,male,119,3,4,0.010740464682084274,0.005384729999626581
2010,male,120,3,4,0.006915016653743917,0.0034635062646947157
2010,female,50,0,4,0.0033223989764954707,0.0016625815769978347
2010,female,51,0,4,0.003569427992567103,0.0017863094470037533
2010,female,52,0,4,0.0038256955493689375,0.0019146807759212736
2010,female,53,0,4,0.004091988983468577,0.002048091831810095
2010,female,54,0,4,0.004369329082132051,0.0021870561483641193
2010,female,55,0,4,0.004658994193680261,0.00233221671424122
2010,female,56,0,4,0.004962546889557658,0.002484359465756425
2010,female,57,0,4,0.005281864237526251,0.002644428620126593
2010,female,58,0,4,0.005619172928127057,0.002813544480334995
2010,female,59,0,4,0.005977090708652853,0.00299302445201155
2010,female,60,0,4,0.006358675833687182,0.0031844081444588612
2010,female,61,0,4,0.006767486555317623,0.003389487590722662
2010,female,62,0,4,0.007207653069927006,0.0036103438262352627
2010,female,63,0,4,0.007683964837579443,0.0038493913255784884
2010,female,64,0,4,0.008201976826611734,0.004109432129519419
2010,female,65,0,4,0.008768139050901418,0.004393721921612914
2010,female,66,0,4,0.009389954812499296,0.0047060508636150855
2010,female,67,0,4,0.010076174404759343,0.005050842708412273
2010,female,68,0,4,0.010837032756901557,0.005433276625897543
2010,female,69,0,4,0.011684541721160707,0.005859437363689879
2010,female,70,0,4,0.012632850561354683,0.006336500902521136
2010,female,71,0,4,0.01369869188050147,0.006872964762564493
2010,female,72,0,4,0.01490193495935474,0.007478934711889762
2010,female,73,0,4,0.016266274563504202,0.008166483004080072
2010,female,74,0,4,0.017820091082501724,0.00895009766536059
2010,female,75,0,4,0.019597527838289504,0.009847248066385261
2010,female,76,0,4,0.0216398440663087,0.010879099435417205
2010,female,77,0,4,0.023997118005500983,0.012071418575968607
2010,female,78,0,4,0.026730394284306166,0.013455725415380093
2010,female,79,0,4,0.02991439372243258,0.015070760776406122
2010,female,80,0,4,0.03364093162449273,0.016964360577142013
2010,female,81,0,4,0.03802322130056686,0.01919585099805321
2010,female,82,0,4,0.04320126924710209,0.02183910794138888
2010,female,83,0,4,0.04934858905758476,0.024986456021037995
2010,female,84,0,4,0.056680456569246175,0.028753613427182967
2010,female,85,0,4,0.06546386889842261,0.03328591036357731
2010,female,86,0,4,0.07602920163375274,0.03876600228339444
2010,female,87,0,4,0.08878319214033571,0.04542323102871171
2010,female,88,0,4,0.10422217175397962,0.05354459785681376
2010,female,89,0,4,0.12294322295499086,0.06348690503281851
2010,female,90,0,4,0.14564890178220144,0.07568885205370457
2010,female,91,0,4,0.17313814206981334,0.09068055231938066
2010,female,92,0,4,0.20627206054037545,0.10908589669956137
2010,female,93,0,4,0.24589959231336805,0.1316104516482064
2010,female,94,0,4,0.2927269292848375,0.15900471421347284
2010,female,95,0,4,0.34712183527415946,0.19199123474689916
2010,female,96,0,4,0.4088659317498761,0.23114756406048642
2010,female,97,0,4,0.47690829111417216,0.27674920747652976
2010,female,98,0,4,0.5492211749683327,0.328599355800378
